"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Feb., 2010"	"2010/02"	"Alabama"	"01"	111	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Alaska"	"02"	12	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Arizona"	"04"	104	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Arkansas"	"05"	69	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"California"	"06"	599	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Colorado"	"08"	58	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Connecticut"	"09"	58	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Delaware"	"10"	14	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"District of Columbia"	"11"	11	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Florida"	"12"	444	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Georgia"	"13"	182	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Hawaii"	"15"	31	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Idaho"	"16"	31	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Illinois"	"17"	222	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Indiana"	"18"	129	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Iowa"	"19"	59	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Kansas"	"20"	42	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Kentucky"	"21"	132	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Louisiana"	"22"	115	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Maine"	"23"	23	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Maryland"	"24"	97	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Massachusetts"	"25"	89	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Michigan"	"26"	215	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Minnesota"	"27"	78	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Mississippi"	"28"	71	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Missouri"	"29"	99	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Montana"	"30"	22	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Nebraska"	"31"	40	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Nevada"	"32"	28	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"New Hampshire"	"33"	25	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"New Jersey"	"34"	175	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"New Mexico"	"35"	54	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"New York"	"36"	279	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"North Carolina"	"37"	181	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"North Dakota"	"38"	12	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Ohio"	"39"	302	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Oklahoma"	"40"	101	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Oregon"	"41"	93	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Pennsylvania"	"42"	288	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Rhode Island"	"44"	20	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"South Carolina"	"45"	110	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"South Dakota"	"46"	16	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Tennessee"	"47"	156	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Texas"	"48"	427	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Utah"	"49"	33	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Vermont"	"50"	18	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Virginia"	"51"	134	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Washington"	"53"	105	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"West Virginia"	"54"	68	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Wisconsin"	"55"	94	Not Applicable	Not Applicable
	"Feb., 2010"	"2010/02"	"Wyoming"	"56"	10	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Alabama"	"01"	107	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Arizona"	"04"	127	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Arkansas"	"05"	77	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"California"	"06"	618	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Colorado"	"08"	77	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Connecticut"	"09"	59	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Delaware"	"10"	13	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"District of Columbia"	"11"	13	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Florida"	"12"	456	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Georgia"	"13"	220	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Hawaii"	"15"	24	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Idaho"	"16"	27	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Illinois"	"17"	244	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Indiana"	"18"	124	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Iowa"	"19"	57	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Kansas"	"20"	52	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Kentucky"	"21"	119	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Louisiana"	"22"	106	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Maine"	"23"	29	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Maryland"	"24"	82	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Massachusetts"	"25"	99	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Michigan"	"26"	231	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Minnesota"	"27"	101	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Mississippi"	"28"	93	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Missouri"	"29"	142	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Montana"	"30"	23	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Nebraska"	"31"	44	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Nevada"	"32"	33	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"New Hampshire"	"33"	21	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"New Jersey"	"34"	204	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"New Mexico"	"35"	58	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"New York"	"36"	318	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"North Carolina"	"37"	180	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"North Dakota"	"38"	14	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Ohio"	"39"	303	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Oklahoma"	"40"	99	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Oregon"	"41"	99	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Pennsylvania"	"42"	275	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Rhode Island"	"44"	20	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"South Carolina"	"45"	107	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"South Dakota"	"46"	27	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Tennessee"	"47"	142	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Texas"	"48"	423	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Utah"	"49"	34	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Vermont"	"50"	14	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Virginia"	"51"	119	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Washington"	"53"	149	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"West Virginia"	"54"	65	Not Applicable	Not Applicable
	"Mar., 2010"	"2010/03"	"Wisconsin"	"55"	101	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Alabama"	"01"	119	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Arizona"	"04"	117	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Arkansas"	"05"	62	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"California"	"06"	603	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Colorado"	"08"	71	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Connecticut"	"09"	52	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Delaware"	"10"	16	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Florida"	"12"	402	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Georgia"	"13"	153	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Hawaii"	"15"	20	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Idaho"	"16"	33	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Illinois"	"17"	184	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Indiana"	"18"	137	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Iowa"	"19"	64	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Kansas"	"20"	59	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Kentucky"	"21"	97	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Louisiana"	"22"	93	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Maine"	"23"	39	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Maryland"	"24"	111	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Massachusetts"	"25"	84	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Michigan"	"26"	237	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Minnesota"	"27"	89	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Mississippi"	"28"	83	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Missouri"	"29"	120	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Montana"	"30"	20	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Nebraska"	"31"	37	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Nevada"	"32"	22	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"New Hampshire"	"33"	17	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"New Jersey"	"34"	177	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"New Mexico"	"35"	55	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"New York"	"36"	272	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"North Carolina"	"37"	166	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Ohio"	"39"	287	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Oklahoma"	"40"	87	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Oregon"	"41"	77	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Pennsylvania"	"42"	296	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Rhode Island"	"44"	21	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"South Carolina"	"45"	71	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"South Dakota"	"46"	23	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Tennessee"	"47"	149	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Texas"	"48"	397	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Utah"	"49"	45	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Vermont"	"50"	19	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Virginia"	"51"	123	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Washington"	"53"	127	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"West Virginia"	"54"	83	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Wisconsin"	"55"	101	Not Applicable	Not Applicable
	"Apr., 2010"	"2010/04"	"Wyoming"	"56"	10	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Alabama"	"01"	104	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Arizona"	"04"	107	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Arkansas"	"05"	69	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"California"	"06"	588	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Colorado"	"08"	59	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Connecticut"	"09"	49	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Delaware"	"10"	19	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"District of Columbia"	"11"	10	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Florida"	"12"	364	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Georgia"	"13"	160	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Hawaii"	"15"	29	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Idaho"	"16"	29	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Illinois"	"17"	179	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Indiana"	"18"	123	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Iowa"	"19"	60	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Kansas"	"20"	54	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Kentucky"	"21"	105	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Louisiana"	"22"	89	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Maine"	"23"	28	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Maryland"	"24"	91	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Massachusetts"	"25"	92	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Michigan"	"26"	224	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Minnesota"	"27"	74	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Mississippi"	"28"	67	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Missouri"	"29"	116	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Montana"	"30"	23	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Nebraska"	"31"	45	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Nevada"	"32"	22	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"New Hampshire"	"33"	20	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"New Jersey"	"34"	152	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"New Mexico"	"35"	57	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"New York"	"36"	274	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"North Carolina"	"37"	156	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"North Dakota"	"38"	27	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Ohio"	"39"	317	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Oklahoma"	"40"	97	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Oregon"	"41"	83	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Pennsylvania"	"42"	266	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Rhode Island"	"44"	13	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"South Carolina"	"45"	83	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"South Dakota"	"46"	17	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Tennessee"	"47"	147	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Texas"	"48"	398	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Utah"	"49"	45	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Vermont"	"50"	14	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Virginia"	"51"	129	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Washington"	"53"	145	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"West Virginia"	"54"	66	Not Applicable	Not Applicable
	"May, 2010"	"2010/05"	"Wisconsin"	"55"	105	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Alabama"	"01"	110	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Arizona"	"04"	112	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Arkansas"	"05"	61	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"California"	"06"	557	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Colorado"	"08"	47	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Connecticut"	"09"	56	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Delaware"	"10"	15	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Florida"	"12"	397	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Georgia"	"13"	151	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Hawaii"	"15"	25	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Idaho"	"16"	24	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Illinois"	"17"	185	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Indiana"	"18"	126	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Iowa"	"19"	58	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Kansas"	"20"	57	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Kentucky"	"21"	94	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Louisiana"	"22"	83	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Maine"	"23"	26	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Maryland"	"24"	87	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Massachusetts"	"25"	70	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Michigan"	"26"	213	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Minnesota"	"27"	92	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Mississippi"	"28"	65	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Missouri"	"29"	97	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Montana"	"30"	14	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Nebraska"	"31"	37	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Nevada"	"32"	31	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"New Hampshire"	"33"	18	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"New Jersey"	"34"	152	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"New Mexico"	"35"	48	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"New York"	"36"	283	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"North Carolina"	"37"	154	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"North Dakota"	"38"	14	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Ohio"	"39"	297	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Oklahoma"	"40"	78	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Oregon"	"41"	73	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Pennsylvania"	"42"	231	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Rhode Island"	"44"	15	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"South Carolina"	"45"	98	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"South Dakota"	"46"	17	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Tennessee"	"47"	138	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Texas"	"48"	364	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Utah"	"49"	34	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Virginia"	"51"	122	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Washington"	"53"	126	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"West Virginia"	"54"	57	Not Applicable	Not Applicable
	"Jun., 2010"	"2010/06"	"Wisconsin"	"55"	98	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Alabama"	"01"	103	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Arizona"	"04"	112	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Arkansas"	"05"	71	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"California"	"06"	592	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Colorado"	"08"	61	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Connecticut"	"09"	45	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Delaware"	"10"	20	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"District of Columbia"	"11"	10	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Florida"	"12"	427	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Georgia"	"13"	137	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Hawaii"	"15"	20	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Idaho"	"16"	32	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Illinois"	"17"	188	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Indiana"	"18"	124	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Iowa"	"19"	64	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Kansas"	"20"	43	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Kentucky"	"21"	99	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Louisiana"	"22"	102	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Maine"	"23"	26	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Maryland"	"24"	96	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Massachusetts"	"25"	80	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Michigan"	"26"	208	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Minnesota"	"27"	74	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Mississippi"	"28"	63	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Missouri"	"29"	105	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Montana"	"30"	12	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Nebraska"	"31"	33	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Nevada"	"32"	39	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"New Hampshire"	"33"	19	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"New Jersey"	"34"	164	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"New Mexico"	"35"	52	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"New York"	"36"	310	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"North Carolina"	"37"	167	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"North Dakota"	"38"	13	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Ohio"	"39"	261	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Oklahoma"	"40"	83	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Oregon"	"41"	87	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Pennsylvania"	"42"	251	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Rhode Island"	"44"	14	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"South Carolina"	"45"	90	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"South Dakota"	"46"	25	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Tennessee"	"47"	125	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Texas"	"48"	382	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Utah"	"49"	44	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Virginia"	"51"	121	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Washington"	"53"	118	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"West Virginia"	"54"	61	Not Applicable	Not Applicable
	"Jul., 2010"	"2010/07"	"Wisconsin"	"55"	82	Not Applicable	Not Applicable
	"Aug., 2010"	"2010/08"	"Alabama"	"01"	99	Not Applicable	Not Applicable
	"Aug., 2010"	"2010/08"	"Arizona"	"04"	115	Not Applicable	Not Applicable
